;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
396,6042.48,1.31963e-05,1.29228e-06
397,6057.74,1.3423e-05,1.23202e-06
398,6073,1.43112e-05,1.24516e-06
399,6088.26,1.38754e-05,1.26992e-06
400,6103.52,1.28454e-05,1.30924e-06
401,6118.77,1.26861e-05,1.32431e-06
402,6134.03,1.27573e-05,1.30979e-06
403,6149.29,1.30544e-05,1.30529e-06
404,6164.55,1.38039e-05,1.28198e-06
405,6179.81,1.39996e-05,1.25009e-06
406,6195.07,1.37456e-05,1.27976e-06
407,6210.33,1.35061e-05,1.35037e-06
408,6225.59,1.35878e-05,1.37171e-06
409,6240.84,1.40565e-05,1.32467e-06
410,6256.1,1.45334e-05,1.29574e-06
411,6271.36,1.45248e-05,1.29762e-06
412,6286.62,1.3822e-05,1.2795e-06
413,6301.88,1.36342e-05,1.32032e-06
414,6317.14,1.46085e-05,1.35924e-06
415,6332.4,1.50991e-05,1.33253e-06
416,6347.66,1.47474e-05,1.31785e-06
417,6362.92,1.44506e-05,1.2844e-06
418,6378.17,1.41704e-05,1.25525e-06
419,6393.43,1.3556e-05,1.24849e-06
420,6408.69,1.31427e-05,1.26069e-06
421,6423.95,1.34097e-05,1.25075e-06
422,6439.21,1.34167e-05,1.24344e-06
423,6454.47,1.33641e-05,1.27622e-06
424,6469.73,1.34651e-05,1.26204e-06
425,6484.99,1.33834e-05,1.27583e-06
426,6500.24,1.40781e-05,1.26307e-06
427,6515.5,1.44347e-05,1.26004e-06
428,6530.76,1.41224e-05,1.3117e-06
429,6546.02,1.35906e-05,1.28094e-06
430,6561.28,1.302e-05,1.24194e-06
431,6576.54,1.28314e-05,1.21974e-06
432,6591.8,1.30524e-05,1.22877e-06
433,6607.06,1.29545e-05,1.30637e-06
434,6622.31,1.2949e-05,1.32668e-06
435,6637.57,1.34229e-05,1.28148e-06
436,6652.83,1.37208e-05,1.28214e-06
437,6668.09,1.31584e-05,1.29336e-06
438,6683.35,1.31189e-05,1.25687e-06
439,6698.61,1.39659e-05,1.29247e-06
440,6713.87,1.37792e-05,1.32938e-06
441,6729.13,1.34276e-05,1.31452e-06
442,6744.38,1.39209e-05,1.30526e-06
443,6759.64,1.42436e-05,1.24544e-06
444,6774.9,1.44235e-05,1.27481e-06
445,6790.16,1.4509e-05,1.31285e-06
446,6805.42,1.39752e-05,1.26068e-06
447,6820.68,1.38156e-05,1.26388e-06
448,6835.94,1.39705e-05,1.33659e-06
449,6851.2,1.44884e-05,1.41242e-06
450,6866.46,1.47301e-05,1.43245e-06
451,6881.71,1.41605e-05,1.45365e-06
452,6896.97,1.38443e-05,1.42997e-06
453,6912.23,1.36726e-05,1.33783e-06
454,6927.49,1.36649e-05,1.31221e-06
455,6942.75,1.39204e-05,1.31709e-06
456,6958.01,1.40938e-05,1.3488e-06
457,6973.27,1.4091e-05,1.27695e-06
458,6988.53,1.38818e-05,1.19309e-06
459,7003.78,1.38814e-05,1.21903e-06
460,7019.04,1.4135e-05,1.24144e-06
461,7034.3,1.40814e-05,1.2411e-06
462,7049.56,1.38701e-05,1.26415e-06
463,7064.82,1.37571e-05,1.24152e-06
464,7080.08,1.38898e-05,1.24647e-06
465,7095.34,1.40491e-05,1.23982e-06
466,7110.6,1.38604e-05,1.27182e-06
467,7125.85,1.34306e-05,1.30903e-06
468,7141.11,1.36508e-05,1.2841e-06
469,7156.37,1.38298e-05,1.26315e-06
470,7171.63,1.39258e-05,1.30007e-06
471,7186.89,1.42008e-05,1.34367e-06
472,7202.15,1.34611e-05,1.30274e-06
473,7217.41,1.30908e-05,1.27451e-06
474,7232.67,1.36759e-05,1.27951e-06
475,7247.92,1.45602e-05,1.263e-06
476,7263.18,1.51469e-05,1.23391e-06
477,7278.44,1.51769e-05,1.21533e-06
478,7293.7,1.45227e-05,1.21834e-06
479,7308.96,1.38614e-05,1.25777e-06
480,7324.22,1.35618e-05,1.29838e-06
481,7339.48,1.35732e-05,1.28187e-06
482,7354.74,1.37317e-05,1.26458e-06
483,7370,1.3757e-05,1.29358e-06
484,7385.25,1.36086e-05,1.30112e-06
485,7400.51,1.37157e-05,1.25546e-06
486,7415.77,1.41553e-05,1.29139e-06
487,7431.03,1.46879e-05,1.322e-06
488,7446.29,1.45884e-05,1.33776e-06
489,7461.55,1.43182e-05,1.37957e-06
490,7476.81,1.42476e-05,1.3744e-06
491,7492.07,1.41962e-05,1.35216e-06
492,7507.32,1.41424e-05,1.29794e-06
493,7522.58,1.38747e-05,1.33939e-06
494,7537.84,1.38479e-05,1.3625e-06
495,7553.1,1.38621e-05,1.32391e-06
496,7568.36,1.41058e-05,1.27782e-06
497,7583.62,1.45227e-05,1.26311e-06
498,7598.88,1.43862e-05,1.26472e-06
499,7614.14,1.39761e-05,1.29365e-06
500,7629.39,1.35909e-05,1.31003e-06
501,7644.65,1.3684e-05,1.31616e-06
502,7659.91,1.35615e-05,1.29972e-06
503,7675.17,1.34329e-05,1.23878e-06
504,7690.43,1.35447e-05,1.21678e-06
505,7705.69,1.41195e-05,1.25873e-06
506,7720.95,1.48869e-05,1.25579e-06
507,7736.21,1.45052e-05,1.2197e-06
508,7751.46,1.38903e-05,1.25197e-06
509,7766.72,1.38887e-05,1.25935e-06
510,7781.98,1.3978e-05,1.27401e-06
511,7797.24,1.39388e-05,1.27942e-06
512,7812.5,1.34423e-05,1.28688e-06
513,7827.76,1.33284e-05,1.27912e-06
514,7843.02,1.36146e-05,1.28823e-06
515,7858.28,1.42446e-05,1.27587e-06
516,7873.54,1.42915e-05,1.26713e-06
517,7888.79,1.37754e-05,1.31902e-06
518,7904.05,1.34387e-05,1.34796e-06
519,7919.31,1.37359e-05,1.34414e-06
520,7934.57,1.37167e-05,1.33115e-06
521,7949.83,1.35688e-05,1.28403e-06
522,7965.09,1.36925e-05,1.24572e-06
523,7980.35,1.41665e-05,1.24478e-06
524,7995.61,1.43953e-05,1.30739e-06
525,8010.86,1.39604e-05,1.36507e-06
526,8026.12,1.3554e-05,1.38977e-06
527,8041.38,1.42481e-05,1.34104e-06
528,8056.64,1.44681e-05,1.31198e-06
529,8071.9,1.38633e-05,1.29398e-06
530,8087.16,1.34808e-05,1.2782e-06
531,8102.42,1.31816e-05,1.26927e-06
532,8117.68,1.38889e-05,1.34933e-06
533,8132.93,1.44565e-05,1.39177e-06
534,8148.19,1.44681e-05,1.32871e-06
535,8163.45,1.40315e-05,1.26458e-06
536,8178.71,1.35526e-05,1.29423e-06
537,8193.97,1.37221e-05,1.3228e-06
538,8209.23,1.3739e-05,1.28788e-06
539,8224.49,1.35568e-05,1.2283e-06
540,8239.75,1.36904e-05,1.1853e-06
541,8255,1.36168e-05,1.25051e-06
542,8270.26,1.3437e-05,1.33034e-06
543,8285.52,1.34854e-05,1.36815e-06
544,8300.78,1.38453e-05,1.27378e-06
545,8316.04,1.40389e-05,1.23505e-06
546,8331.3,1.36892e-05,1.27412e-06
547,8346.56,1.3368e-05,1.29498e-06
548,8361.82,1.34193e-05,1.28692e-06
549,8377.08,1.39116e-05,1.26962e-06
550,8392.33,1.4219e-05,1.24366e-06
551,8407.59,1.4233e-05,1.24562e-06
552,8422.85,1.38362e-05,1.23592e-06
553,8438.11,1.36653e-05,1.25824e-06
554,8453.37,1.38501e-05,1.29574e-06
555,8468.63,1.41521e-05,1.31093e-06
556,8483.89,1.39081e-05,1.28743e-06
557,8499.15,1.34952e-05,1.2102e-06
558,8514.4,1.34166e-05,1.16719e-06
559,8529.66,1.37904e-05,1.21013e-06
560,8544.92,1.386e-05,1.21681e-06
561,8560.18,1.35263e-05,1.20026e-06
562,8575.44,1.4096e-05,1.24869e-06
563,8590.7,1.41237e-05,1.32498e-06
564,8605.96,1.39021e-05,1.34816e-06
565,8621.22,1.40971e-05,1.39509e-06
566,8636.47,1.42756e-05,1.39274e-06
567,8651.73,1.41514e-05,1.33491e-06
568,8666.99,1.39424e-05,1.24116e-06
569,8682.25,1.43831e-05,1.23694e-06
570,8697.51,1.46899e-05,1.29192e-06
571,8712.77,1.44115e-05,1.3205e-06
572,8728.03,1.41603e-05,1.34182e-06
573,8743.29,1.42995e-05,1.31609e-06
574,8758.54,1.43466e-05,1.29694e-06
