;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
302,7373.05,4.2714e-05,4.90616e-05
303,7397.46,4.23879e-05,4.87244e-05
304,7421.88,4.27912e-05,4.81858e-05
305,7446.29,4.35131e-05,4.71104e-05
306,7470.7,4.30481e-05,4.74179e-05
307,7495.12,4.30938e-05,4.85187e-05
308,7519.53,4.35457e-05,4.86997e-05
309,7543.95,4.28337e-05,4.84359e-05
310,7568.36,4.20061e-05,4.85499e-05
311,7592.77,4.23732e-05,4.94999e-05
312,7617.19,4.22475e-05,5.0556e-05
313,7641.6,4.18444e-05,5.06968e-05
314,7666.02,4.22593e-05,4.98485e-05
315,7690.43,4.30096e-05,4.95644e-05
316,7714.84,4.28475e-05,4.91311e-05
317,7739.26,4.33846e-05,4.91842e-05
318,7763.67,4.34822e-05,4.94966e-05
319,7788.09,4.28195e-05,4.90684e-05
320,7812.5,4.26573e-05,4.84061e-05
321,7836.91,4.27704e-05,4.91172e-05
322,7861.33,4.25457e-05,4.93799e-05
323,7885.74,4.30622e-05,4.84943e-05
324,7910.16,4.34746e-05,4.76155e-05
325,7934.57,4.33944e-05,4.7657e-05
326,7958.98,4.40851e-05,4.79881e-05
327,7983.4,4.45434e-05,4.74614e-05
328,8007.81,4.40764e-05,4.71097e-05
329,8032.23,4.23028e-05,4.71265e-05
330,8056.64,4.18442e-05,4.79954e-05
331,8081.05,4.22232e-05,4.88835e-05
332,8105.47,4.27613e-05,4.93466e-05
333,8129.88,4.38221e-05,4.98298e-05
334,8154.3,4.35574e-05,4.9168e-05
335,8178.71,4.26915e-05,4.92093e-05
336,8203.13,4.3357e-05,5.00304e-05
337,8227.54,4.40507e-05,4.90879e-05
338,8251.95,4.32135e-05,4.82792e-05
339,8276.37,4.2434e-05,4.92963e-05
340,8300.78,4.19717e-05,5.05102e-05
341,8325.2,4.21305e-05,5.00884e-05
342,8349.61,4.2159e-05,4.85386e-05
343,8374.02,4.30157e-05,4.84253e-05
344,8398.44,4.45317e-05,4.93929e-05
345,8422.85,4.4955e-05,4.9235e-05
346,8447.27,4.31445e-05,4.89008e-05
347,8471.68,4.21191e-05,4.99797e-05
348,8496.09,4.24949e-05,5.04327e-05
349,8520.51,4.28932e-05,5.00915e-05
350,8544.92,4.24655e-05,5.05089e-05
351,8569.34,4.25851e-05,4.93471e-05
352,8593.75,4.32665e-05,4.82147e-05
353,8618.16,4.38396e-05,4.91633e-05
354,8642.58,4.54304e-05,4.89929e-05
355,8666.99,4.56963e-05,4.86084e-05
356,8691.41,4.36799e-05,4.95335e-05
357,8715.82,4.32179e-05,4.99182e-05
358,8740.23,4.44306e-05,5.01038e-05
359,8764.65,4.45489e-05,5.01573e-05
360,8789.06,4.36316e-05,4.9207e-05
361,8813.48,4.32255e-05,4.94164e-05
362,8837.89,4.43404e-05,4.9885e-05
363,8862.3,4.42699e-05,5.06377e-05
364,8886.72,4.40873e-05,5.19638e-05
365,8911.13,4.4474e-05,5.12994e-05
366,8935.55,4.35398e-05,4.98149e-05
367,8959.96,4.38206e-05,4.92499e-05
368,8984.38,4.45057e-05,4.93564e-05
369,9008.79,4.40675e-05,4.96619e-05
370,9033.2,4.36491e-05,5.00309e-05
371,9057.62,4.3255e-05,5.07783e-05
372,9082.03,4.36224e-05,5.15119e-05
373,9106.45,4.38369e-05,5.00909e-05
374,9130.86,4.39649e-05,4.81363e-05
375,9155.27,4.38867e-05,4.79822e-05
376,9179.69,4.36466e-05,4.88719e-05
377,9204.1,4.37276e-05,4.93841e-05
378,9228.52,4.43182e-05,4.97919e-05
379,9252.93,4.45927e-05,5.05041e-05
380,9277.34,4.4682e-05,4.99666e-05
381,9301.76,4.35694e-05,4.92709e-05
382,9326.17,4.31141e-05,4.89426e-05
383,9350.59,4.318e-05,4.86207e-05
384,9375,4.36075e-05,5.03924e-05
385,9399.41,4.36155e-05,5.11439e-05
386,9423.83,4.32495e-05,5.049e-05
387,9448.24,4.43417e-05,4.98564e-05
388,9472.66,4.50662e-05,4.85567e-05
389,9497.07,4.46626e-05,4.77744e-05
390,9521.48,4.39349e-05,4.83141e-05
391,9545.9,4.40629e-05,4.81808e-05
392,9570.31,4.46484e-05,4.89803e-05
393,9594.73,4.38732e-05,4.94404e-05
394,9619.14,4.3589e-05,4.90794e-05
395,9643.55,4.43407e-05,4.98612e-05
396,9667.97,4.45985e-05,5.00151e-05
397,9692.38,4.39668e-05,5.0247e-05
398,9716.8,4.4355e-05,5.0569e-05
399,9741.21,4.44836e-05,5.06724e-05
