;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
322,7861.33,4.02252e-06,3.93735e-06
323,7885.74,4.03394e-06,3.92787e-06
324,7910.16,4.04198e-06,3.8214e-06
325,7934.57,4.02968e-06,3.8233e-06
326,7958.98,4.03181e-06,3.87357e-06
327,7983.4,4.0251e-06,3.83218e-06
328,8007.81,4.01768e-06,3.88774e-06
329,8032.23,4.03973e-06,3.93896e-06
330,8056.64,3.99779e-06,3.8732e-06
331,8081.05,3.9642e-06,3.84623e-06
332,8105.47,4.02465e-06,3.8112e-06
333,8129.88,4.00594e-06,3.78059e-06
334,8154.3,3.9366e-06,3.84271e-06
335,8178.71,3.96906e-06,3.94607e-06
336,8203.13,4.00206e-06,3.95947e-06
337,8227.54,4.00979e-06,3.89722e-06
338,8251.95,4.06443e-06,3.85789e-06
339,8276.37,4.04897e-06,3.87245e-06
340,8300.78,4.02027e-06,3.88635e-06
341,8325.2,4.02567e-06,3.91313e-06
342,8349.61,4.0386e-06,3.92613e-06
343,8374.02,4.03196e-06,4.02712e-06
344,8398.44,4.02589e-06,4.07238e-06
345,8422.85,4.00456e-06,3.97923e-06
346,8447.27,3.99233e-06,3.88952e-06
347,8471.68,4.0199e-06,3.86994e-06
348,8496.09,4.00259e-06,3.89811e-06
349,8520.51,3.93579e-06,3.99453e-06
350,8544.92,3.96545e-06,4.00459e-06
351,8569.34,4.00468e-06,3.91438e-06
352,8593.75,3.97108e-06,3.84914e-06
353,8618.16,3.97953e-06,3.91607e-06
354,8642.58,4.03477e-06,3.9748e-06
355,8666.99,4.04701e-06,3.9151e-06
356,8691.41,4.0746e-06,3.83161e-06
357,8715.82,4.09649e-06,3.90086e-06
358,8740.23,4.08609e-06,3.89647e-06
359,8764.65,4.0246e-06,3.79138e-06
360,8789.06,3.9825e-06,3.85792e-06
361,8813.48,4.04553e-06,3.93148e-06
362,8837.89,4.02184e-06,3.90807e-06
363,8862.3,3.97598e-06,3.87127e-06
364,8886.72,3.94429e-06,3.8214e-06
365,8911.13,3.98313e-06,3.85706e-06
366,8935.55,4.01025e-06,3.85161e-06
367,8959.96,4.03532e-06,3.87196e-06
368,8984.38,4.04637e-06,3.86217e-06
369,9008.79,3.94582e-06,3.80612e-06
370,9033.2,3.88103e-06,3.88257e-06
371,9057.62,3.97294e-06,3.96551e-06
372,9082.03,3.97459e-06,3.90586e-06
373,9106.45,3.93112e-06,3.85857e-06
374,9130.86,3.89666e-06,3.86197e-06
375,9155.27,3.88642e-06,3.91627e-06
376,9179.69,3.91928e-06,3.96761e-06
377,9204.1,3.9754e-06,3.97235e-06
378,9228.52,4.01488e-06,3.87207e-06
379,9252.93,4.04824e-06,3.85394e-06
380,9277.34,3.99466e-06,3.93582e-06
381,9301.76,3.95042e-06,3.90768e-06
382,9326.17,3.93513e-06,3.86573e-06
383,9350.59,3.97165e-06,3.88968e-06
384,9375,4.00153e-06,3.95117e-06
385,9399.41,4.06785e-06,4.03556e-06
386,9423.83,4.10403e-06,4.01423e-06
387,9448.24,4.11367e-06,3.93803e-06
388,9472.66,4.09266e-06,3.88208e-06
389,9497.07,4.02721e-06,3.79663e-06
390,9521.48,3.92091e-06,3.81496e-06
391,9545.9,3.87412e-06,3.84127e-06
392,9570.31,3.98342e-06,3.80093e-06
393,9594.73,4.0573e-06,3.80107e-06
394,9619.14,3.96786e-06,3.81125e-06
395,9643.55,3.95078e-06,3.82907e-06
396,9667.97,3.95283e-06,3.86124e-06
397,9692.38,3.96879e-06,3.91598e-06
398,9716.8,3.98312e-06,3.93887e-06
399,9741.21,4.07757e-06,3.87706e-06
400,9765.63,4.14643e-06,3.836e-06
401,9790.04,4.09347e-06,3.83887e-06
402,9814.45,4.08917e-06,3.86792e-06
403,9838.87,4.16788e-06,3.85995e-06
404,9863.28,4.08959e-06,3.9216e-06
405,9887.7,3.96986e-06,3.9995e-06
406,9912.11,4.02461e-06,3.96472e-06
407,9936.52,4.05104e-06,3.94194e-06
408,9960.94,4.01877e-06,3.87248e-06
409,9985.35,4.07145e-06,3.82256e-06
410,10009.8,4.10058e-06,3.8593e-06
411,10034.2,4.02828e-06,3.84914e-06
412,10058.6,3.99128e-06,3.87747e-06
413,10083,4.04823e-06,3.90211e-06
414,10107.4,4.01652e-06,3.84549e-06
415,10131.8,3.94642e-06,3.86383e-06
416,10156.3,4.03182e-06,3.90916e-06
417,10180.7,4.12844e-06,3.89579e-06
418,10205.1,4.11702e-06,3.87581e-06
419,10229.5,4.03099e-06,3.77867e-06
420,10253.9,4.00577e-06,3.80373e-06
421,10278.3,4.02374e-06,3.86178e-06
422,10302.7,4.07838e-06,3.90242e-06
423,10327.1,4.16431e-06,3.89619e-06
424,10351.6,4.1681e-06,3.86824e-06
425,10376,4.16773e-06,3.77726e-06
426,10400.4,4.10087e-06,3.78167e-06
427,10424.8,4.07088e-06,3.89956e-06
428,10449.2,4.08273e-06,3.96533e-06
429,10473.6,4.10131e-06,3.98724e-06
430,10498,4.05975e-06,4.01405e-06
431,10522.5,4.02237e-06,3.95323e-06
432,10546.9,4.03165e-06,3.93637e-06
433,10571.3,3.99539e-06,3.95971e-06
434,10595.7,3.93965e-06,3.91427e-06
435,10620.1,3.99468e-06,3.91123e-06
436,10644.5,4.0546e-06,3.90261e-06
437,10668.9,3.9998e-06,3.88503e-06
438,10693.4,3.98007e-06,3.93687e-06
439,10717.8,3.93691e-06,3.93696e-06
440,10742.2,3.90999e-06,3.91989e-06
441,10766.6,3.96383e-06,3.84945e-06
442,10791,4.00612e-06,3.83148e-06
443,10815.4,4.04978e-06,3.82114e-06
444,10839.8,4.07865e-06,3.76696e-06
445,10864.3,4.07769e-06,3.77019e-06
446,10888.7,4.08772e-06,3.81851e-06
