;Scopy version,f4beeb1
;Exported on,Monday October 28/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
323,7885.74,1.6271e-05,3.80948e-06
324,7910.16,1.63547e-05,3.87724e-06
325,7934.57,1.63036e-05,3.96102e-06
326,7958.98,1.62708e-05,3.95831e-06
327,7983.4,1.6168e-05,3.86984e-06
328,8007.81,1.6057e-05,3.871e-06
329,8032.23,1.58157e-05,3.86801e-06
330,8056.64,1.57119e-05,3.87778e-06
331,8081.05,1.57074e-05,4.02985e-06
332,8105.47,1.55692e-05,4.00374e-06
333,8129.88,1.57537e-05,3.90313e-06
334,8154.3,1.59069e-05,3.93145e-06
335,8178.71,1.57068e-05,3.94223e-06
336,8203.13,1.57807e-05,3.90211e-06
337,8227.54,1.60932e-05,3.92483e-06
338,8251.95,1.63325e-05,3.98533e-06
339,8276.37,1.61035e-05,3.97347e-06
340,8300.78,1.59152e-05,3.92282e-06
341,8325.2,1.60104e-05,3.91554e-06
342,8349.61,1.60643e-05,3.95355e-06
343,8374.02,1.61337e-05,3.9562e-06
344,8398.44,1.60865e-05,3.9367e-06
345,8422.85,1.62495e-05,3.9639e-06
346,8447.27,1.65296e-05,3.95995e-06
347,8471.68,1.62672e-05,3.88674e-06
348,8496.09,1.59244e-05,3.85664e-06
349,8520.51,1.5811e-05,3.90302e-06
350,8544.92,1.58865e-05,3.92332e-06
351,8569.34,1.58927e-05,3.94882e-06
352,8593.75,1.60308e-05,3.89823e-06
353,8618.16,1.63843e-05,3.85989e-06
354,8642.58,1.62713e-05,3.81666e-06
355,8666.99,1.58823e-05,3.80522e-06
356,8691.41,1.57036e-05,3.87283e-06
357,8715.82,1.5814e-05,3.94063e-06
358,8740.23,1.60943e-05,3.95829e-06
359,8764.65,1.63924e-05,3.94355e-06
360,8789.06,1.62663e-05,3.90422e-06
361,8813.48,1.58702e-05,3.9134e-06
362,8837.89,1.58303e-05,3.93793e-06
363,8862.3,1.60445e-05,3.925e-06
364,8886.72,1.59824e-05,3.93277e-06
365,8911.13,1.56989e-05,4.03159e-06
366,8935.55,1.56707e-05,4.07193e-06
367,8959.96,1.59904e-05,3.93877e-06
