frequency(Hz),V/rt(Hz)
120171.875,1.31539923761209E-7
120179.6875,1.30279706876057E-7
120187.5,1.32109989592618E-7
120195.3125,1.34445401900284E-7
120203.125,1.34501275589805E-7
120210.9375,1.33299348195675E-7
120218.75,1.31660507452334E-7
120226.5625,1.31230720926577E-7
120234.375,1.31728757108422E-7
120242.1875,1.31008455703724E-7
120250,1.30589282863227E-7
120257.8125,1.31883214597274E-7
120265.625,1.33367489454214E-7
120273.4375,1.34776937395789E-7
120281.25,1.34770343741343E-7
120289.0625,1.32977930087699E-7
120296.875,1.30812630563401E-7
120304.6875,1.29550020226594E-7
120312.5,1.30154256244395E-7
120320.3125,1.31935604598628E-7
120328.125,1.32061918346383E-7
120335.9375,1.30643348282337E-7
120343.75,1.29876829011521E-7
120351.5625,1.30229504742609E-7
120359.375,1.30985572608546E-7
120367.1875,1.30970029596702E-7
120375,1.31244989594865E-7
120382.8125,1.3388542973534E-7
120390.625,1.360968444992E-7
120398.4375,1.35016473008854E-7
120406.25,1.31970949210975E-7
120414.0625,1.29239824545449E-7
120421.875,1.28393462194553E-7
120429.6875,1.29716959020668E-7
120437.5,1.31665661490061E-7
120445.3125,1.3293801796333E-7
120453.125,1.32305215563046E-7
120460.9375,1.29667415978672E-7
120468.75,1.27408461211946E-7
120476.5625,1.27226548087425E-7
120484.375,1.29249787818991E-7
120492.1875,1.31178282177482E-7
120500,1.31424961742255E-7
120507.8125,1.31364633734912E-7
120515.625,1.31723537596573E-7
120523.4375,1.31668688243631E-7
120531.25,1.3057844209666E-7
120539.0625,1.29334204497547E-7
120546.875,1.29330589863463E-7
120554.6875,1.30413538577526E-7
120562.5,1.32466126858506E-7
120570.3125,1.35445604123486E-7
120578.125,1.36661577256437E-7
120585.9375,1.34915384329022E-7
120593.75,1.32665685971083E-7
120601.5625,1.31869741571585E-7
120609.375,1.31254395557586E-7
120617.1875,1.31021647635336E-7
120625,1.33274543681357E-7
120632.8125,1.361859235559E-7
120640.625,1.35483370919045E-7
120648.4375,1.31260291489033E-7
120656.25,1.28606992348031E-7
120664.0625,1.28326162709361E-7
120671.875,1.28426334203859E-7
120679.6875,1.29010187560615E-7
120687.5,1.30184192636904E-7
120695.3125,1.32029102193715E-7
120703.125,1.34699629171844E-7
120710.9375,1.35857338216359E-7
120718.75,1.33615982248747E-7
120726.5625,1.29492928972264E-7
120734.375,1.26991537790266E-7
120742.1875,1.27680420247329E-7
120750,1.27890682874915E-7
120757.8125,1.27199876466905E-7
120765.625,1.29287190084061E-7
120773.4375,1.32731828309846E-7
120781.25,1.3339941992052E-7
120789.0625,1.31274404551261E-7
120796.875,1.28576455353608E-7
120804.6875,1.27312173994003E-7
120812.5,1.27657633410965E-7
120820.3125,1.28489631551983E-7
120828.125,1.2883094478677E-7
120835.9375,1.27950443463148E-7
120843.75,1.26815262021978E-7
120851.5625,1.27076004641957E-7
120859.375,1.29080226010843E-7
120867.1875,1.31543897907073E-7
120875,1.32324715555145E-7
120882.8125,1.3091958952494E-7
120890.625,1.29247466110881E-7
120898.4375,1.29111757014062E-7
120906.25,1.30342883708585E-7
120914.0625,1.3105573236219E-7
120921.875,1.32141761775493E-7
120929.6875,1.34769710921047E-7
120937.5,1.35736871977686E-7
120945.3125,1.34883250697364E-7
120953.125,1.34548440094955E-7
120960.9375,1.34343914861287E-7
120968.75,1.3398729548177E-7
120976.5625,1.33868489144418E-7
120984.375,1.34057089873642E-7
120992.1875,1.3379263916439E-7
121000,1.32365735335183E-7
121007.8125,1.29866301721798E-7
121015.625,1.27874236715208E-7
121023.4375,1.28090268239687E-7
121031.25,1.29757362876992E-7
121039.0625,1.3080634418547E-7
121046.875,1.31663442359683E-7
121054.6875,1.33467896640476E-7
121062.5,1.35146323045964E-7
121070.3125,1.36607242299626E-7
121078.125,1.36836941549074E-7
121085.9375,1.34657013711545E-7
121093.75,1.32053650289675E-7
121101.5625,1.32019887007135E-7
121109.375,1.33159055015318E-7
121117.1875,1.31481093959299E-7
121125,1.29543550660956E-7
121132.8125,1.31039599065683E-7
121140.625,1.32404106279498E-7
121148.4375,1.31247753293077E-7
121156.25,1.3011224389918E-7
121164.0625,1.30845985168006E-7
121171.875,1.31975464851453E-7
121179.6875,1.32320287427178E-7
121187.5,1.32006591441788E-7
121195.3125,1.31592526446497E-7
121203.125,1.32000493537546E-7
121210.9375,1.32960533358866E-7
121218.75,1.32555258899219E-7
121226.5625,1.30580437768358E-7
121234.375,1.29533703459446E-7
121242.1875,1.29711244574274E-7
121250,1.29803075440492E-7
121257.8125,1.29718984179533E-7
121265.625,1.29673656074547E-7
121273.4375,1.29710250202419E-7
121281.25,1.30017720137827E-7
121289.0625,1.30835415145445E-7
121296.875,1.31608403955781E-7
121304.6875,1.32678867875144E-7
121312.5,1.33748380694278E-7
121320.3125,1.33311472289837E-7
121328.125,1.32236495068591E-7
121335.9375,1.32017869230077E-7
121343.75,1.31635702073114E-7
121351.5625,1.29778535689722E-7
121359.375,1.28165541451234E-7
121367.1875,1.27977505772183E-7
121375,1.29304673886082E-7
121382.8125,1.31686583451943E-7
121390.625,1.32908935543673E-7
121398.4375,1.32212180015559E-7
121406.25,1.31265890373328E-7
121414.0625,1.30648425590279E-7
121421.875,1.30466276632616E-7
121429.6875,1.32508886731335E-7
121437.5,1.34835375574735E-7
121445.3125,1.33965526399219E-7
121453.125,1.3042979774903E-7
121460.9375,1.27347846864953E-7
121468.75,1.26176557410679E-7
121476.5625,1.27931930995282E-7
121484.375,1.30978989059888E-7
121492.1875,1.31674109836987E-7
121500,1.31445869949701E-7
121507.8125,1.32000613185204E-7
121515.625,1.31263379728386E-7
121523.4375,1.29177004832974E-7
121531.25,1.28282144056182E-7
121539.0625,1.28937404063423E-7
121546.875,1.28814761714526E-7
121554.6875,1.28012392813248E-7
121562.5,1.28792813239396E-7
121570.3125,1.29959242348309E-7
121578.125,1.29234834473423E-7
121585.9375,1.30175421121507E-7
121593.75,1.32680891471125E-7
121601.5625,1.33392797641179E-7
121609.375,1.33201462021371E-7
121617.1875,1.32907105550429E-7
121625,1.32688668141018E-7
121632.8125,1.32343039188664E-7
121640.625,1.32148745531343E-7
121648.4375,1.31454384485002E-7
121656.25,1.30182336473404E-7
121664.0625,1.30117074896522E-7
121671.875,1.31857241364789E-7
121679.6875,1.32695337462698E-7
121687.5,1.31156608809731E-7
121695.3125,1.30513600440923E-7
121703.125,1.32084929840665E-7
121710.9375,1.34022267926726E-7
121718.75,1.35056199685759E-7
121726.5625,1.34010215996164E-7
121734.375,1.32018331806198E-7
121742.1875,1.30791061634221E-7
121750,1.30359426308455E-7
121757.8125,1.30346518737162E-7
121765.625,1.31071815474722E-7
121773.4375,1.3116452401766E-7
121781.25,1.30885123431731E-7
121789.0625,1.31324147112925E-7
121796.875,1.31420787713301E-7
121804.6875,1.31556692000302E-7
121812.5,1.31758879162805E-7
121820.3125,1.31257881007568E-7
121828.125,1.29939148330501E-7
121835.9375,1.28741107140071E-7
121843.75,1.29134939541217E-7
121851.5625,1.30029814171652E-7
121859.375,1.30504213697835E-7
121867.1875,1.32056460849186E-7
121875,1.33032441463203E-7
121882.8125,1.32421890178355E-7
121890.625,1.32071282072875E-7
121898.4375,1.32389282550644E-7
121906.25,1.32056715989216E-7
121914.0625,1.31285488597998E-7
121921.875,1.31021631563124E-7
121929.6875,1.31114704837082E-7
121937.5,1.31955454442979E-7
121945.3125,1.3322364047272E-7
121953.125,1.34224584835013E-7
121960.9375,1.34188958941272E-7
121968.75,1.32931657841547E-7
121976.5625,1.31382698581954E-7
121984.375,1.2988436014149E-7
121992.1875,1.28767847922372E-7
122000,1.2776504562136E-7
122007.8125,1.26723326570877E-7
122015.625,1.26916538922454E-7
122023.4375,1.28640124911074E-7
122031.25,1.29510596376389E-7
122039.0625,1.29149068811642E-7
122046.875,1.30310826445253E-7
122054.6875,1.31642156800276E-7
122062.5,1.30479458824448E-7
122070.3125,1.29158342088611E-7
122078.125,1.2972465364452E-7
122085.9375,1.30617789502296E-7
122093.75,1.29898213361778E-7
122101.5625,1.29377185663221E-7
122109.375,1.31049489783332E-7
122117.1875,1.33175437547452E-7
122125,1.3294258787542E-7
122132.8125,1.31912044244337E-7
122140.625,1.32271731418844E-7
122148.4375,1.33318430311022E-7
122156.25,1.33165261955031E-7
122164.0625,1.31937100922121E-7
122171.875,1.31567404145396E-7
122179.6875,1.31607011900061E-7
122187.5,1.31427144842794E-7
122195.3125,1.31159699490359E-7
122203.125,1.31875542127381E-7
122210.9375,1.31981974760846E-7
122218.75,1.31338818492008E-7
122226.5625,1.31801277332046E-7
122234.375,1.32157246650477E-7
122242.1875,1.31910834986615E-7
122250,1.32025294178582E-7
122257.8125,1.32125924452744E-7
122265.625,1.3122925666565E-7
122273.4375,1.30858151506519E-7
122281.25,1.32562514750955E-7
122289.0625,1.34314074655854E-7
122296.875,1.34210119085282E-7
122304.6875,1.34017255586597E-7
122312.5,1.34860431717473E-7
122320.3125,1.33264746996454E-7
122328.125,1.2944404038551E-7
122335.9375,1.26762151248264E-7
122343.75,1.26532860613389E-7
122351.5625,1.27905357074243E-7
122359.375,1.30055294202449E-7
122367.1875,1.32444676159667E-7
122375,1.33734146866721E-7
122382.8125,1.33505899550289E-7
122390.625,1.32300209796481E-7
122398.4375,1.31501312666327E-7
122406.25,1.30872979713696E-7
122414.0625,1.28944091850123E-7
122421.875,1.27588650191535E-7
122429.6875,1.29180301814167E-7
122437.5,1.32147136073276E-7
122445.3125,1.33147897610232E-7
122453.125,1.31713757449008E-7
122460.9375,1.29714231702656E-7
122468.75,1.29724726692559E-7
122476.5625,1.30731149852785E-7
122484.375,1.30688843595107E-7
122492.1875,1.30316987254743E-7
122500,1.3109934177769E-7
122507.8125,1.32320068602996E-7
122515.625,1.32236104916366E-7
122523.4375,1.319324323367E-7
122531.25,1.32144805511382E-7
122539.0625,1.32680395494573E-7
122546.875,1.32439834665406E-7
122554.6875,1.31864878968275E-7
122562.5,1.32061846591126E-7
122570.3125,1.30695663303624E-7
122578.125,1.28688341179832E-7
122585.9375,1.29292455017517E-7
122593.75,1.30688138643336E-7
122601.5625,1.30524624060602E-7
122609.375,1.29819350240224E-7
122617.1875,1.29997558214666E-7
122625,1.30921781052484E-7
122632.8125,1.31287706097034E-7
122640.625,1.30744748261614E-7
122648.4375,1.29083223663301E-7
122656.25,1.28152819603756E-7
122664.0625,1.28474983110522E-7
122671.875,1.2865358014785E-7
122679.6875,1.30199764765876E-7
122687.5,1.32908202757195E-7
122695.3125,1.34333239930712E-7
122703.125,1.34101686144685E-7
122710.9375,1.33036549097659E-7
122718.75,1.3139324461136E-7
122726.5625,1.30488488280938E-7
122734.375,1.30633753243378E-7
122742.1875,1.31249506145527E-7
122750,1.32832394962895E-7
122757.8125,1.34525720858403E-7
122765.625,1.33886106056124E-7
122773.4375,1.31633186483447E-7
122781.25,1.31010376512302E-7
122789.0625,1.32739276779056E-7
122796.875,1.33872453151678E-7
122804.6875,1.32026586124822E-7
122812.5,1.28441963700588E-7
122820.3125,1.26085095704661E-7
122828.125,1.26182502859698E-7
122835.9375,1.27460381622926E-7
122843.75,1.29308549807087E-7
122851.5625,1.31681546172752E-7
122859.375,1.32229746865333E-7
122867.1875,1.316532098855E-7
122875,1.32637548025343E-7
122882.8125,1.32785100656055E-7
122890.625,1.3192088785162E-7
122898.4375,1.31966768515617E-7
122906.25,1.3230111307679E-7
122914.0625,1.32518544634087E-7
122921.875,1.31438616540332E-7
122929.6875,1.30956454580901E-7
122937.5,1.31405724855747E-7
122945.3125,1.31727917844054E-7
122953.125,1.330906329945E-7
122960.9375,1.33895762915133E-7
122968.75,1.33298732088485E-7
122976.5625,1.32825613618617E-7
122984.375,1.32906432169949E-7
122992.1875,1.32873285749917E-7
123000,1.33468772296287E-7
123007.8125,1.34481421791888E-7
123015.625,1.33588296681029E-7
123023.4375,1.31285749246301E-7
123031.25,1.29727579592146E-7
123039.0625,1.29158855666031E-7
123046.875,1.27995805996577E-7
123054.6875,1.27146139653773E-7
123062.5,1.29690600662642E-7
123070.3125,1.32793152699504E-7
123078.125,1.32321122934363E-7
123085.9375,1.30742533633467E-7
123093.75,1.29596289334544E-7
123101.5625,1.28963724502157E-7
123109.375,1.28395983855206E-7
123117.1875,1.30296520124134E-7
123125,1.34788631745379E-7
123132.8125,1.35498516651045E-7
123140.625,1.3289138716817E-7
123148.4375,1.31750000705791E-7
123156.25,1.31063914751728E-7
123164.0625,1.29451938303456E-7
123171.875,1.27683252854284E-7
123179.6875,1.27273794237996E-7
123187.5,1.28688778906027E-7
123195.3125,1.30074147992696E-7
123203.125,1.29524200992769E-7
123210.9375,1.27871610073804E-7
123218.75,1.28860771891427E-7
123226.5625,1.31972620654216E-7
123234.375,1.32948614850288E-7
123242.1875,1.31121936014819E-7
123250,1.29381006514913E-7
123257.8125,1.28539161644667E-7
123265.625,1.28669132942737E-7
123273.4375,1.30605322644164E-7
123281.25,1.32666801047391E-7
123289.0625,1.34077571918853E-7
123296.875,1.34888184023294E-7
123304.6875,1.3404079938732E-7
123312.5,1.3214067812485E-7
123320.3125,1.28768395764137E-7
123328.125,1.25418107429387E-7
123335.9375,1.26398926767084E-7
123343.75,1.29264409548518E-7
123351.5625,1.31576450966992E-7
123359.375,1.33384698912301E-7
123367.1875,1.33959403698606E-7
123375,1.33065235686959E-7
123382.8125,1.30990278959733E-7
123390.625,1.30482133835809E-7
123398.4375,1.31053964866822E-7
123406.25,1.29249339773305E-7
123414.0625,1.27201465747287E-7
123421.875,1.27266058985158E-7
123429.6875,1.28448234639836E-7
123437.5,1.29796273729731E-7
123445.3125,1.3073044915615E-7
123453.125,1.31101875641986E-7
123460.9375,1.30062665234574E-7
123468.75,1.2902943478792E-7
123476.5625,1.29510547597183E-7
123484.375,1.29567858624084E-7
123492.1875,1.29692009229013E-7
123500,1.30423404116056E-7
123507.8125,1.30462729681433E-7
123515.625,1.29998837915494E-7
123523.4375,1.28980811335683E-7
123531.25,1.28919429428032E-7
123539.0625,1.30837785125796E-7
123546.875,1.31410989039992E-7
123554.6875,1.30960695668271E-7
123562.5,1.32350107789E-7
123570.3125,1.34398060219971E-7
123578.125,1.35568301916259E-7
123585.9375,1.3407969219726E-7
123593.75,1.29945261940184E-7
123601.5625,1.27531419817175E-7
123609.375,1.27683450763338E-7
123617.1875,1.26908138910956E-7
123625,1.25716070937411E-7
123632.8125,1.27469112816059E-7
123640.625,1.30893525629786E-7
123648.4375,1.3192372518303E-7
123656.25,1.31652430121562E-7
123664.0625,1.32107781911028E-7
123671.875,1.32829501737371E-7
123679.6875,1.32624465221249E-7
123687.5,1.30324238457354E-7
123695.3125,1.27340603947315E-7
123703.125,1.26974440321783E-7
123710.9375,1.31032560212423E-7
123718.75,1.3507255479164E-7
123726.5625,1.34765999878028E-7
123734.375,1.32706409938891E-7
123742.1875,1.31004493444765E-7
123750,1.30181790537925E-7
123757.8125,1.30984390970333E-7
123765.625,1.31209240787065E-7
123773.4375,1.29660306694135E-7
123781.25,1.29094243006419E-7
123789.0625,1.29812561548636E-7
123796.875,1.29372518292979E-7
123804.6875,1.2892242265231E-7
123812.5,1.30650653902018E-7
123820.3125,1.33125144993387E-7
123828.125,1.33625067665016E-7
123835.9375,1.31765451712517E-7
123843.75,1.29594083516628E-7
123851.5625,1.29244398948332E-7
123859.375,1.30800882599085E-7
123867.1875,1.30811503706097E-7
123875,1.28014667009602E-7
123882.8125,1.25408058032375E-7
123890.625,1.25026854039959E-7
123898.4375,1.26392874872901E-7
123906.25,1.28334941656042E-7
123914.0625,1.30971573128002E-7
123921.875,1.3250538253829E-7
123929.6875,1.32807075120452E-7
123937.5,1.32855871355919E-7
123945.3125,1.32328455278258E-7
123953.125,1.32510372608344E-7
123960.9375,1.33180244394529E-7
123968.75,1.32395974906279E-7
123976.5625,1.29846542001449E-7
123984.375,1.28629492314329E-7
123992.1875,1.29121538542162E-7
124000,1.28207846786458E-7
124007.8125,1.28297298714416E-7
124015.625,1.3136416484933E-7
124023.4375,1.3246056678297E-7
124031.25,1.30407059370646E-7
124039.0625,1.29439623523052E-7
124046.875,1.30716241117667E-7
124054.6875,1.31311971830716E-7
124062.5,1.29788266965874E-7
124070.3125,1.30600594358597E-7
124078.125,1.33309173930632E-7
124085.9375,1.33079667648817E-7
124093.75,1.30650996405878E-7
124101.5625,1.29836932679834E-7
124109.375,1.30945137642367E-7
124117.1875,1.3037424663041E-7
124125,1.28888864344232E-7
124132.8125,1.29633985549817E-7
124140.625,1.29447163821578E-7
124148.4375,1.28114104062764E-7
124156.25,1.30846093801033E-7
124164.0625,1.3381324824068E-7
124171.875,1.33394684116576E-7
124179.6875,1.31134747189017E-7
124187.5,1.29329881578731E-7
124195.3125,1.29836798874133E-7
124203.125,1.32297726738657E-7
124210.9375,1.34538963125785E-7
124218.75,1.33978376086866E-7
124226.5625,1.32409577279414E-7
124234.375,1.32760521261139E-7
124242.1875,1.33196521556947E-7
124250,1.32577402499353E-7
124257.8125,1.32134518677018E-7
124265.625,1.31761240523871E-7
124273.4375,1.31077920435246E-7
124281.25,1.31413949550203E-7
124289.0625,1.31234194970699E-7
124296.875,1.2867021719009E-7
124304.6875,1.26265426231647E-7
124312.5,1.26282623862786E-7
124320.3125,1.27469732319812E-7
124328.125,1.28085944439304E-7
124335.9375,1.28911458047044E-7
124343.75,1.30525386362123E-7
124351.5625,1.32583696230012E-7
124359.375,1.33398117591196E-7
124367.1875,1.3265441166602E-7
124375,1.32806020682936E-7
124382.8125,1.33325853905966E-7
124390.625,1.32502029232779E-7
124398.4375,1.31885545790033E-7
124406.25,1.32393871403738E-7
124414.0625,1.34005509635148E-7
124421.875,1.3421335910941E-7
124429.6875,1.33855518784429E-7
124437.5,1.3305296254053E-7
124445.3125,1.30505294801058E-7
124453.125,1.29811872115654E-7
124460.9375,1.30009682469339E-7
124468.75,1.28834973892213E-7
124476.5625,1.2842454691756E-7
124484.375,1.30161738965709E-7
124492.1875,1.32920703145024E-7
124500,1.34909062795936E-7
124507.8125,1.34566859973458E-7
124515.625,1.33731965997138E-7
124523.4375,1.33596706197668E-7
124531.25,1.3357646571498E-7
124539.0625,1.33423483100075E-7
124546.875,1.31985552680924E-7
124554.6875,1.29940874269332E-7
124562.5,1.30387640006175E-7
124570.3125,1.32540384551562E-7
124578.125,1.34487371975798E-7
124585.9375,1.35153498222057E-7
124593.75,1.34004527485543E-7
124601.5625,1.31536285691601E-7
124609.375,1.2830740082549E-7
124617.1875,1.27366617829533E-7
124625,1.29035558859977E-7
124632.8125,1.29820477599078E-7
124640.625,1.29375545795567E-7
124648.4375,1.30272032913357E-7
124656.25,1.32560048520782E-7
124664.0625,1.3350727180666E-7
124671.875,1.32951909375454E-7
124679.6875,1.3209676287639E-7
124687.5,1.30870224191878E-7
124695.3125,1.30311173882259E-7
124703.125,1.30635627172387E-7
124710.9375,1.33069832879776E-7
124718.75,1.35704195781131E-7
124726.5625,1.35673793336663E-7
124734.375,1.34393947192171E-7
124742.1875,1.32964049312798E-7
124750,1.3170296527054E-7
124757.8125,1.31013161232887E-7
124765.625,1.30370055113487E-7
124773.4375,1.30138929479234E-7
124781.25,1.31726031477959E-7
124789.0625,1.32800510516121E-7
124796.875,1.3122532113271E-7
124804.6875,1.29266437724661E-7
124812.5,1.27547064043117E-7
124820.3125,1.27948373853678E-7
124828.125,1.305893393022E-7
124835.9375,1.31779147133602E-7
124843.75,1.30067765209985E-7
124851.5625,1.27820729865732E-7
124859.375,1.27904118167647E-7
124867.1875,1.29878608472912E-7
124875,1.30824091760515E-7
124882.8125,1.30780523401751E-7
124890.625,1.30727271812211E-7
124898.4375,1.29682563017145E-7
124906.25,1.28995892075614E-7
124914.0625,1.3002583828599E-7
124921.875,1.30990447758257E-7
124929.6875,1.29758438031215E-7
124937.5,1.28058300725864E-7
124945.3125,1.28228405070754E-7
124953.125,1.28882149183216E-7
124960.9375,1.28599177631258E-7
124968.75,1.28601310453355E-7
124976.5625,1.29657821803725E-7
124984.375,1.29437581791679E-7
124992.1875,1.27610950168013E-7
125000,1.27807841885353E-7
125007.8125,1.29398567146818E-7
125015.625,1.30647240902742E-7
125023.4375,1.32233019488328E-7
125031.25,1.34271038845493E-7
125039.0625,1.35449071117425E-7
125046.875,1.3477035155392E-7
125054.6875,1.3358595579355E-7
125062.5,1.31724496787309E-7
125070.3125,1.28912511669727E-7
125078.125,1.28931116084324E-7
125085.9375,1.31038578616099E-7
125093.75,1.31159229872151E-7
125101.5625,1.3109450681992E-7
125109.375,1.32345768023405E-7
125117.1875,1.32023766954221E-7
125125,1.30189485994868E-7
125132.8125,1.30393296547851E-7
125140.625,1.32429312351227E-7
125148.4375,1.33454729555455E-7
125156.25,1.32709535931184E-7
125164.0625,1.30481359177527E-7
125171.875,1.27884096431567E-7
125179.6875,1.27565376494633E-7
125187.5,1.30003604285272E-7
125195.3125,1.31583284686065E-7
125203.125,1.29494042911091E-7
125210.9375,1.26343432580553E-7
125218.75,1.26572675397809E-7
125226.5625,1.30150085957348E-7
125234.375,1.32924275600068E-7
125242.1875,1.33064381113817E-7
125250,1.32153470213326E-7
125257.8125,1.31589353915321E-7
125265.625,1.30735462678687E-7
125273.4375,1.30343978266745E-7
125281.25,1.31550197062494E-7
125289.0625,1.33013532045665E-7
125296.875,1.34017970524316E-7
125304.6875,1.33679133996882E-7
125312.5,1.3140912616785E-7
125320.3125,1.30277569203592E-7
125328.125,1.31343231610806E-7
125335.9375,1.32123525779474E-7
125343.75,1.32265725343687E-7
125351.5625,1.31778268240335E-7
125359.375,1.30516161811368E-7
125367.1875,1.30213628903617E-7
125375,1.30147946155866E-7
125382.8125,1.28870237489417E-7
125390.625,1.27269864622846E-7
125398.4375,1.27090085277365E-7
125406.25,1.29329446022401E-7
125414.0625,1.3170379270219E-7
125421.875,1.32199560862725E-7
125429.6875,1.30559140966303E-7
125437.5,1.28190804767013E-7
125445.3125,1.27901282219996E-7
125453.125,1.28878199165343E-7
125460.9375,1.2892124660522E-7
125468.75,1.28752916292604E-7
125476.5625,1.29750785984971E-7
125484.375,1.30695941240487E-7
125492.1875,1.30251918439321E-7
125500,1.29221680127505E-7
125507.8125,1.29103096134712E-7
125515.625,1.29279058129793E-7
125523.4375,1.29423305040899E-7
125531.25,1.30047388397259E-7
125539.0625,1.30361502062638E-7
125546.875,1.31221838829811E-7
125554.6875,1.32559293948438E-7
125562.5,1.32567653575921E-7
125570.3125,1.31776414555316E-7
125578.125,1.31886631536979E-7
125585.9375,1.33112307859746E-7
125593.75,1.33496088294962E-7
125601.5625,1.32086308888284E-7
125609.375,1.3105226162146E-7
125617.1875,1.31822657007231E-7
125625,1.33054331554931E-7
125632.8125,1.3280146192816E-7
125640.625,1.3264445408234E-7
125648.4375,1.33769012331354E-7
125656.25,1.33175832853923E-7
125664.0625,1.29844916170433E-7
125671.875,1.28117958474123E-7
125679.6875,1.29984703811976E-7
125687.5,1.3152280114342E-7
125695.3125,1.30296988811333E-7
125703.125,1.29234048264913E-7
125710.9375,1.31470134521152E-7
125718.75,1.34293730605311E-7
125726.5625,1.3411058163649E-7
125734.375,1.32234178025233E-7
125742.1875,1.30759536989398E-7
125750,1.29128526641571E-7
125757.8125,1.27422463794274E-7
125765.625,1.28277781579285E-7
125773.4375,1.31342025132565E-7
125781.25,1.32945241045197E-7
125789.0625,1.32547907327461E-7
125796.875,1.32495572688733E-7
125804.6875,1.32901900626697E-7
125812.5,1.32760168337835E-7
125820.3125,1.32185275754662E-7
125828.125,1.30294592832328E-7
125835.9375,1.28936089329513E-7
125843.75,1.30227855394886E-7
125851.5625,1.32493919762874E-7
125859.375,1.33564602168544E-7
125867.1875,1.32950206686343E-7
125875,1.31779047259662E-7
125882.8125,1.30963931666255E-7
125890.625,1.31152815602143E-7
125898.4375,1.32367047821883E-7
125906.25,1.34767132733575E-7
125914.0625,1.37006970934792E-7
125921.875,1.37229809523208E-7
125929.6875,1.36840119376777E-7
125937.5,1.36892239070214E-7
125945.3125,1.36058040767312E-7
125953.125,1.33206196790515E-7
125960.9375,1.31122032374295E-7
125968.75,1.31732465793608E-7
125976.5625,1.31065694163024E-7
125984.375,1.29055875152096E-7
125992.1875,1.2862418387225E-7
126000,1.29609259434439E-7
126007.8125,1.31056989679613E-7
126015.625,1.31403621526824E-7
126023.4375,1.3014075794509E-7
126031.25,1.29671646447304E-7
126039.0625,1.31195361479148E-7
126046.875,1.32971769831355E-7
126054.6875,1.33674400225991E-7
126062.5,1.32730221955785E-7
126070.3125,1.29651714942604E-7
126078.125,1.27251873709011E-7
126085.9375,1.28086129395731E-7
126093.75,1.30158042150673E-7
126101.5625,1.31673478128897E-7
126109.375,1.31409046043724E-7
126117.1875,1.29836186609924E-7
126125,1.30727058375693E-7
126132.8125,1.33351509510402E-7
126140.625,1.3501539683421E-7
126148.4375,1.36261716282553E-7
126156.25,1.36446862453861E-7
126164.0625,1.35771696205386E-7
126171.875,1.34670282160681E-7
126179.6875,1.3312409307521E-7
126187.5,1.32623294215604E-7
126195.3125,1.33203880805935E-7
126203.125,1.33389395603464E-7
126210.9375,1.32825260868267E-7
126218.75,1.32985871488098E-7
126226.5625,1.33297918506678E-7
126234.375,1.33060345555385E-7
126242.1875,1.33214630428196E-7
126250,1.33545980976029E-7
126257.8125,1.32610483929471E-7
126265.625,1.30779396267797E-7
126273.4375,1.29660152404941E-7
126281.25,1.29319354544939E-7
126289.0625,1.30510183857533E-7
126296.875,1.32448917290413E-7
126304.6875,1.33553928017591E-7
126312.5,1.3430766210469E-7
126320.3125,1.34541960455757E-7
126328.125,1.34289238035396E-7
126335.9375,1.34796411792666E-7
126343.75,1.35390470102452E-7
126351.5625,1.34400104935521E-7
126359.375,1.32727167846298E-7
126367.1875,1.30519207154912E-7
126375,1.28440258607957E-7
126382.8125,1.28661943947089E-7
126390.625,1.30081368213977E-7
126398.4375,1.31534640722804E-7
126406.25,1.3196564752421E-7
126414.0625,1.30757330664077E-7
126421.875,1.29144523643737E-7
126429.6875,1.27607658020762E-7
126437.5,1.26709853326953E-7
126445.3125,1.2643714738567E-7
126453.125,1.27409134726348E-7
126460.9375,1.29646696056826E-7
126468.75,1.30535800003735E-7
126476.5625,1.29414852136821E-7
126484.375,1.28470905834587E-7
126492.1875,1.30662427460818E-7
126500,1.34352206549486E-7
126507.8125,1.34968052257056E-7
126515.625,1.33780047101147E-7
126523.4375,1.32858930431795E-7
126531.25,1.30959951980416E-7
126539.0625,1.29269956412595E-7
126546.875,1.28655978044128E-7
126554.6875,1.28192550138193E-7
126562.5,1.28886932341663E-7
126570.3125,1.30576672172401E-7
126578.125,1.31513902745851E-7
126585.9375,1.31418572459826E-7
126593.75,1.3130137516913E-7
126601.5625,1.31278358663732E-7
126609.375,1.31663198452982E-7
126617.1875,1.32012693052244E-7
126625,1.32228094597893E-7
126632.8125,1.32765969643438E-7
126640.625,1.3397829749925E-7
126648.4375,1.34330810129028E-7
126656.25,1.32815514283E-7
126664.0625,1.32289839537539E-7
126671.875,1.33455763088439E-7
126679.6875,1.34654558475083E-7
126687.5,1.34516657136774E-7
126695.3125,1.33002338683545E-7
126703.125,1.3178530721189E-7
126710.9375,1.31937739348312E-7
126718.75,1.32070329386894E-7
126726.5625,1.31953156402791E-7
126734.375,1.32562069959211E-7
126742.1875,1.31827485226529E-7
126750,1.2894451645979E-7
126757.8125,1.27786552659146E-7
126765.625,1.29535922497966E-7
126773.4375,1.3080398973441E-7
126781.25,1.31225999127941E-7
126789.0625,1.32090250653097E-7
126796.875,1.33072000863963E-7
126804.6875,1.34144069873298E-7
126812.5,1.35443777308468E-7
126820.3125,1.34611123101377E-7
126828.125,1.32169344067002E-7
126835.9375,1.31027558057764E-7
