frequency(Hz),V/rt(Hz),Title
56.88476563,7.53E-08,AD848 PSD @ 1.5625 kHz Span
57.12890625,7.61E-08,AD848 PSD @ 1.5625 kHz Span
57.37304688,7.23E-08,AD848 PSD @ 1.5625 kHz Span
57.6171875,7.09E-08,AD848 PSD @ 1.5625 kHz Span
57.86132813,7.13E-08,AD848 PSD @ 1.5625 kHz Span
58.10546875,6.81E-08,AD848 PSD @ 1.5625 kHz Span
58.34960938,6.31E-08,AD848 PSD @ 1.5625 kHz Span
58.59375,6.19E-08,AD848 PSD @ 1.5625 kHz Span
58.83789063,6.51E-08,AD848 PSD @ 1.5625 kHz Span
59.08203125,6.96E-08,AD848 PSD @ 1.5625 kHz Span
59.32617188,8.11E-08,AD848 PSD @ 1.5625 kHz Span
59.5703125,1.33E-07,AD848 PSD @ 1.5625 kHz Span
59.81445313,2.18E-07,AD848 PSD @ 1.5625 kHz Span
60.05859375,2.49E-07,AD848 PSD @ 1.5625 kHz Span
60.30273438,1.88E-07,AD848 PSD @ 1.5625 kHz Span
60.546875,1.06E-07,AD848 PSD @ 1.5625 kHz Span
60.79101563,7.41E-08,AD848 PSD @ 1.5625 kHz Span
61.03515625,7.00E-08,AD848 PSD @ 1.5625 kHz Span
61.27929688,6.85E-08,AD848 PSD @ 1.5625 kHz Span
61.5234375,6.46E-08,AD848 PSD @ 1.5625 kHz Span
61.76757813,6.31E-08,AD848 PSD @ 1.5625 kHz Span
62.01171875,6.76E-08,AD848 PSD @ 1.5625 kHz Span
62.25585938,7.15E-08,AD848 PSD @ 1.5625 kHz Span
62.5,7.12E-08,AD848 PSD @ 1.5625 kHz Span
62.74414063,6.85E-08,AD848 PSD @ 1.5625 kHz Span
62.98828125,6.72E-08,AD848 PSD @ 1.5625 kHz Span
63.23242188,6.91E-08,AD848 PSD @ 1.5625 kHz Span
63.4765625,7.24E-08,AD848 PSD @ 1.5625 kHz Span
63.72070313,7.36E-08,AD848 PSD @ 1.5625 kHz Span
63.96484375,7.21E-08,AD848 PSD @ 1.5625 kHz Span
64.20898438,7.01E-08,AD848 PSD @ 1.5625 kHz Span
64.453125,6.86E-08,AD848 PSD @ 1.5625 kHz Span
64.69726563,6.62E-08,AD848 PSD @ 1.5625 kHz Span
64.94140625,6.36E-08,AD848 PSD @ 1.5625 kHz Span
65.18554688,6.42E-08,AD848 PSD @ 1.5625 kHz Span
65.4296875,6.79E-08,AD848 PSD @ 1.5625 kHz Span
65.67382813,7.04E-08,AD848 PSD @ 1.5625 kHz Span
65.91796875,7.03E-08,AD848 PSD @ 1.5625 kHz Span
66.16210938,6.81E-08,AD848 PSD @ 1.5625 kHz Span
66.40625,6.59E-08,AD848 PSD @ 1.5625 kHz Span
66.65039063,6.27E-08,AD848 PSD @ 1.5625 kHz Span
66.89453125,6.18E-08,AD848 PSD @ 1.5625 kHz Span
67.13867188,6.67E-08,AD848 PSD @ 1.5625 kHz Span
67.3828125,7.18E-08,AD848 PSD @ 1.5625 kHz Span
67.62695313,7.30E-08,AD848 PSD @ 1.5625 kHz Span
67.87109375,7.13E-08,AD848 PSD @ 1.5625 kHz Span
68.11523438,7.01E-08,AD848 PSD @ 1.5625 kHz Span
68.359375,7.03E-08,AD848 PSD @ 1.5625 kHz Span
68.60351563,6.95E-08,AD848 PSD @ 1.5625 kHz Span
68.84765625,6.76E-08,AD848 PSD @ 1.5625 kHz Span
69.09179688,6.60E-08,AD848 PSD @ 1.5625 kHz Span
69.3359375,6.73E-08,AD848 PSD @ 1.5625 kHz Span
69.58007813,7.18E-08,AD848 PSD @ 1.5625 kHz Span
69.82421875,7.49E-08,AD848 PSD @ 1.5625 kHz Span
70.06835938,7.52E-08,AD848 PSD @ 1.5625 kHz Span
70.3125,7.23E-08,AD848 PSD @ 1.5625 kHz Span
70.55664063,6.54E-08,AD848 PSD @ 1.5625 kHz Span
70.80078125,6.08E-08,AD848 PSD @ 1.5625 kHz Span
71.04492188,6.42E-08,AD848 PSD @ 1.5625 kHz Span
71.2890625,6.93E-08,AD848 PSD @ 1.5625 kHz Span
71.53320313,7.10E-08,AD848 PSD @ 1.5625 kHz Span
71.77734375,6.96E-08,AD848 PSD @ 1.5625 kHz Span
72.02148438,6.68E-08,AD848 PSD @ 1.5625 kHz Span
72.265625,6.55E-08,AD848 PSD @ 1.5625 kHz Span
72.50976563,6.57E-08,AD848 PSD @ 1.5625 kHz Span
72.75390625,6.70E-08,AD848 PSD @ 1.5625 kHz Span
72.99804688,6.67E-08,AD848 PSD @ 1.5625 kHz Span
73.2421875,6.39E-08,AD848 PSD @ 1.5625 kHz Span
73.48632813,6.26E-08,AD848 PSD @ 1.5625 kHz Span
73.73046875,6.17E-08,AD848 PSD @ 1.5625 kHz Span
73.97460938,6.08E-08,AD848 PSD @ 1.5625 kHz Span
74.21875,6.24E-08,AD848 PSD @ 1.5625 kHz Span
74.46289063,6.56E-08,AD848 PSD @ 1.5625 kHz Span
74.70703125,7.37E-08,AD848 PSD @ 1.5625 kHz Span
74.95117188,8.15E-08,AD848 PSD @ 1.5625 kHz Span
75.1953125,7.90E-08,AD848 PSD @ 1.5625 kHz Span
75.43945313,7.24E-08,AD848 PSD @ 1.5625 kHz Span
