frequency(Hz),V/rt(Hz),Title
746.0735115,5.46E-08,AD848 PSD @ 28.8 kHz Span
748.0265835,5.46E-08,AD848 PSD @ 28.8 kHz Span
749.9796555,5.44E-08,AD848 PSD @ 28.8 kHz Span
751.9327275,5.45E-08,AD848 PSD @ 28.8 kHz Span
753.8857995,5.41E-08,AD848 PSD @ 28.8 kHz Span
755.8388716,5.33E-08,AD848 PSD @ 28.8 kHz Span
757.7919436,5.25E-08,AD848 PSD @ 28.8 kHz Span
759.7450156,5.25E-08,AD848 PSD @ 28.8 kHz Span
761.6980876,5.37E-08,AD848 PSD @ 28.8 kHz Span
763.6511596,5.47E-08,AD848 PSD @ 28.8 kHz Span
765.6042317,5.49E-08,AD848 PSD @ 28.8 kHz Span
767.5573037,5.45E-08,AD848 PSD @ 28.8 kHz Span
769.5103757,5.46E-08,AD848 PSD @ 28.8 kHz Span
771.4634477,5.58E-08,AD848 PSD @ 28.8 kHz Span
773.4165197,5.64E-08,AD848 PSD @ 28.8 kHz Span
775.3695918,5.57E-08,AD848 PSD @ 28.8 kHz Span
777.3226638,5.49E-08,AD848 PSD @ 28.8 kHz Span
779.2757358,5.42E-08,AD848 PSD @ 28.8 kHz Span
781.2288078,5.34E-08,AD848 PSD @ 28.8 kHz Span
783.1818798,5.29E-08,AD848 PSD @ 28.8 kHz Span
785.1349519,5.30E-08,AD848 PSD @ 28.8 kHz Span
787.0880239,5.32E-08,AD848 PSD @ 28.8 kHz Span
789.0410959,5.37E-08,AD848 PSD @ 28.8 kHz Span
790.9941679,5.37E-08,AD848 PSD @ 28.8 kHz Span
792.9472399,5.35E-08,AD848 PSD @ 28.8 kHz Span
794.9003119,5.35E-08,AD848 PSD @ 28.8 kHz Span
796.853384,5.36E-08,AD848 PSD @ 28.8 kHz Span
798.806456,5.53E-08,AD848 PSD @ 28.8 kHz Span
800.759528,5.74E-08,AD848 PSD @ 28.8 kHz Span
802.7126,5.72E-08,AD848 PSD @ 28.8 kHz Span
804.665672,5.50E-08,AD848 PSD @ 28.8 kHz Span
806.6187441,5.37E-08,AD848 PSD @ 28.8 kHz Span
808.5718161,5.44E-08,AD848 PSD @ 28.8 kHz Span
810.5248881,5.53E-08,AD848 PSD @ 28.8 kHz Span
812.4779601,5.62E-08,AD848 PSD @ 28.8 kHz Span
814.4310321,5.67E-08,AD848 PSD @ 28.8 kHz Span
816.3841042,5.63E-08,AD848 PSD @ 28.8 kHz Span
818.3371762,5.52E-08,AD848 PSD @ 28.8 kHz Span
820.2902482,5.38E-08,AD848 PSD @ 28.8 kHz Span
822.2433202,5.27E-08,AD848 PSD @ 28.8 kHz Span
824.1963922,5.26E-08,AD848 PSD @ 28.8 kHz Span
