;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
414,10107.4,4.47904e-05,5.21713e-05
415,10131.8,4.34536e-05,5.18761e-05
416,10156.3,4.43466e-05,5.04704e-05
417,10180.7,4.49903e-05,5.25897e-05
418,10205.1,4.53223e-05,5.3652e-05
419,10229.5,4.57779e-05,5.28808e-05
420,10253.9,4.39461e-05,5.3455e-05
421,10278.3,4.20106e-05,5.25282e-05
422,10302.7,4.17122e-05,5.08635e-05
423,10327.1,4.16414e-05,5.09901e-05
424,10351.6,4.25329e-05,4.9898e-05
425,10376,4.40349e-05,5.09709e-05
426,10400.4,4.47953e-05,5.24753e-05
427,10424.8,4.54623e-05,5.21534e-05
428,10449.2,4.36078e-05,5.30319e-05
429,10473.6,4.20964e-05,5.25287e-05
430,10498,4.28615e-05,5.28169e-05
431,10522.5,4.46085e-05,5.24163e-05
432,10546.9,4.60006e-05,5.11093e-05
433,10571.3,4.31509e-05,5.2167e-05
434,10595.7,4.14408e-05,5.17123e-05
435,10620.1,4.23238e-05,5.10057e-05
436,10644.5,4.3069e-05,5.26597e-05
437,10668.9,4.63081e-05,5.18897e-05
438,10693.4,4.74855e-05,5.12152e-05
439,10717.8,4.59058e-05,5.02765e-05
440,10742.2,4.4096e-05,4.9735e-05
441,10766.6,4.38949e-05,4.92087e-05
442,10791,4.41385e-05,4.87707e-05
443,10815.4,4.40262e-05,4.94962e-05
444,10839.8,4.32338e-05,5.09292e-05
445,10864.3,4.44425e-05,5.1119e-05
446,10888.7,4.34514e-05,5.16122e-05
447,10913.1,4.14238e-05,5.10798e-05
448,10937.5,4.32373e-05,5.03013e-05
449,10961.9,4.59397e-05,5.11286e-05
450,10986.3,4.58653e-05,5.3171e-05
451,11010.7,4.48396e-05,5.21486e-05
452,11035.2,4.5582e-05,4.99256e-05
453,11059.6,4.6443e-05,5.08849e-05
454,11084,4.54387e-05,4.90083e-05
455,11108.4,4.42357e-05,4.72982e-05
456,11132.8,4.31972e-05,4.93247e-05
457,11157.2,4.37213e-05,4.86043e-05
458,11181.6,4.61318e-05,4.75999e-05
459,11206.1,4.58167e-05,4.83e-05
460,11230.5,4.35408e-05,5.04926e-05
461,11254.9,4.37457e-05,5.27223e-05
462,11279.3,4.41738e-05,5.36833e-05
463,11303.7,4.52352e-05,5.17208e-05
464,11328.1,4.63248e-05,5.08432e-05
465,11352.5,4.61027e-05,4.96706e-05
466,11377,4.32192e-05,4.9582e-05
467,11401.4,4.32383e-05,5.00637e-05
468,11425.8,4.57058e-05,4.95128e-05
469,11450.2,4.73862e-05,4.92823e-05
470,11474.6,4.65069e-05,5.1474e-05
471,11499,4.41959e-05,5.4404e-05
472,11523.4,4.58094e-05,5.42306e-05
473,11547.9,4.68878e-05,5.25946e-05
474,11572.3,4.43967e-05,5.16739e-05
475,11596.7,4.27893e-05,4.98291e-05
476,11621.1,4.36999e-05,5.02414e-05
477,11645.5,4.55651e-05,5.09695e-05
478,11669.9,4.6557e-05,4.95047e-05
479,11694.3,4.43262e-05,4.79415e-05
480,11718.8,4.22908e-05,4.88863e-05
481,11743.2,4.46853e-05,4.97624e-05
482,11767.6,4.45694e-05,5.06059e-05
483,11792,4.20714e-05,5.31011e-05
484,11816.4,4.26956e-05,5.37186e-05
485,11840.8,4.52679e-05,5.24643e-05
